EpLenMean,InitialReturnMean,InitialReturnStd,OptimizationReturnMin,InitialReturnMax,InitialReturnMin,ReturnStepMaxmin,Weights,OptimizationReturnMax,ESSRenyiHarmonic,EmpiricalD2Harmonic,StdWReturnMean,MeanD2-0,MeanEntropy,Epsilon,Inner Iteration,EpThisIter,InitialBound,ReturnMeanIW,Iteration,WReturnMean,ReturnStepMax,MinTargetPdf,VarianceInitializer,MeanIW,EpisodesSoFar,TimeElapsed,MinBehavPdf,LearnableVariance,ESSRenyiArithmetic,OptimizationReturnMean,MinIW,Bound,TimestepsSoFar,Penalization,MaxIW,DivergenceHarmonic,StdIW,EmpiricalD2Arithmetic,EpRewMean
86.43,-59.0166,7.32575,,-41.079563,-76.33771,0.85705495,[0.177 4.601],35.258144,100.0,1.0,,1.0,0.4189424,2.0,1,100,-395.11954,13795720.0,204,353.68732,0.85705495,-52.32733,-1.0,75783.22,20400,2101.841314792633,-52.32733,,100.0,17.321106,0.0887415,-212375560000000.0,2514736,True,2234384.2,2.6267197e+25,314695.38,1.0,-59.01660107508302
84.71,-58.336884,7.413274,,-40.885544,-77.387054,0.8589201,[0.226 4.486],36.50151,100.0,1.0,,1.0,0.4189424,2.0,1,100,-462.2738,32850266.0,205,417.86566,0.8589201,-51.482193,-1.0,140505.84,20500,2109.632692337036,-51.482193,,100.0,19.05017,0.006084442,-7424290000000000.0,2523207,True,3097027.5,2.7945317e+28,477768.0,1.0,-58.33688302889466
88.55,-60.415405,7.752124,,-42.218124,-80.25298,0.8555994,[0.249 4.363],38.03486,100.0,1.0,,1.0,0.4189424,2.0,1,100,-501.84247,296105920.0,206,453.62497,0.8555994,-59.135483,-1.0,762960.9,20600,2117.88666844368,-59.135483,,100.0,19.83758,0.13337542,-391228970000000.0,2532062,True,58247896.0,6.5822834e+25,5841323.0,1.0,-60.415403477847576
89.75,-61.17341,7.4947896,,-50.554054,-80.65117,0.8633794,[0.197 4.25 ],30.097115,100.0,1.0,,1.0,0.4189424,2.0,1,100,-465.74734,127717110.0,207,435.555,0.8633794,-52.963333,-1.0,1406598.5,20700,2125.8896696567535,-52.963333,,100.0,19.47776,0.047318332,-1.6664651e+16,2541037,True,120614320.0,3.0460395e+29,12007016.0,1.0,-61.173409348279236
88.02,-60.222904,7.1403084,,-41.255577,-75.775375,0.86340684,[0.177 4.373],34.5198,100.0,1.0,,1.0,0.4189424,2.0,1,100,-332.58023,1480829.2,208,292.8632,0.86340684,-58.919014,-1.0,7910.7563,20800,2134.10591506958,-58.919014,,100.0,15.552467,0.12962744,-210578540000.0,2549839,True,352752.3,2.810552e+19,38887.934,1.0,-60.22290959104895
89.19,-60.84912,8.528484,,-50.8416,-95.31826,0.8601161,[0.25  4.272],44.47666,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1326.7905,2702753000.0,209,1260.8564,0.8601161,-61.952026,-1.0,6435277.0,20900,2142.2123522758484,-61.952026,,100.0,34.46914,0.032412022,-1203279800000000.0,2558758,True,426975900.0,3.330006e+26,46352136.0,1.0,-60.84912198588252
86.38,-59.09407,7.9556055,,-40.808384,-88.84721,0.8618046,[0.298 4.156],48.03883,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1025.4617,4737720000.0,210,948.541,0.8618046,-58.26863,-1.0,7962692.5,21000,2150.5493907928467,-58.26863,,100.0,29.75314,0.16705048,-1.4239258e+19,2567396,True,483915680.0,3.4264752e+34,54835636.0,1.0,-59.09407323598862
86.41,-59.259666,8.4221525,,-41.018906,-84.111824,0.86158174,[0.292 4.281],43.09292,100.0,1.0,,1.0,0.4189424,2.0,1,100,-750.45776,122659.5,211,688.5623,0.86158174,-66.33976,-1.0,243.49812,21100,2157.7970917224884,-66.33976,,100.0,24.852158,0.003533192,-3740252.0,2576037,True,16691.14,3415530000.0,1671.3984,1.0,-59.25966794893146
89.98,-61.40292,9.460256,,-41.04909,-89.97904,0.85700357,[0.402 4.341],48.92995,100.0,1.0,,1.0,0.4189424,2.0,1,100,-985.88574,128390190.0,212,906.0911,0.85700357,-64.45363,-1.0,621517.06,21200,2165.31574177742,-64.45363,,100.0,28.576122,0.026602374,-3993551300000000.0,2585035,True,29724928.0,2.5041588e+27,3306805.0,1.0,-61.40292036369443
88.54,-60.498592,9.2322035,,-41.057716,-100.13165,0.8630659,[0.448 4.458],59.073936,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1772.3279,198907.02,213,1656.0127,0.8630659,-62.165844,-1.0,168.13817,21300,2172.274789094925,-62.165844,,100.0,39.633057,0.032781452,-9763378.0,2593889,True,6657.2324,6760529400.0,700.54114,1.0,-60.49859710469842
88.55,-60.43657,7.3353524,,-40.75557,-78.191055,0.85480285,[0.341 4.523],37.435486,100.0,1.0,,1.0,0.4189424,2.0,1,100,-415.73886,112350000.0,214,369.0291,0.85480285,-60.22326,-1.0,534722.25,21400,2179.96431016922,-60.22326,,100.0,17.754486,0.017479772,-11709814000000.0,2602744,True,22224420.0,6.2834807e+22,2790547.0,1.0,-60.436570564508436
89.19,-60.91936,6.9637437,,-49.94462,-77.85634,0.8591223,[0.41  4.627],27.91172,100.0,1.0,,1.0,0.4189424,2.0,1,100,-361.32123,297252.12,215,335.355,0.8591223,-60.157856,-1.0,6318.7207,21500,2188.296145915985,-60.157856,,100.0,16.93698,0.012810397,-29495276.0,2611663,True,418348.0,1264162800000.0,42491.727,1.0,-60.91935819059611
88.76,-60.6283,7.7644925,,-41.365494,-83.12419,0.8648265,[0.506 4.547],41.758698,100.0,1.0,,1.0,0.4189424,2.0,1,100,-624.4732,864737150.0,216,566.3525,0.8648265,-61.052307,-1.0,8922148.0,21600,2196.090574502945,-61.052307,,100.0,22.495888,0.077699915,-1.1210314e+19,2620539,True,521870180.0,3.719549e+34,57342210.0,1.0,-60.62829943463206
88.78,-60.39198,8.600651,,-50.7806,-104.686775,0.8624942,[0.54  4.427],53.906174,100.0,1.0,,1.0,0.4189424,2.0,1,100,-2132.8547,845257.6,217,2036.0004,0.8624942,-66.97456,-1.0,483.8876,21700,2203.9143018722534,-66.97456,,100.0,44.2948,0.011185667,-4402175500.0,2629417,True,7101.2,2064697600000000.0,1264.81,1.0,-60.391976163983344
89.22,-60.987335,8.654362,,-50.33921,-90.399155,0.8626016,[0.64  4.501],40.059944,100.0,1.0,,1.0,0.4189424,2.0,1,100,-993.44183,11075472000.0,218,939.95325,0.8626016,-70.68239,-1.0,22788396.0,21800,2211.4528608322144,-70.68239,,100.0,29.411821,0.04181184,-2.5149956e+17,2638339,True,1343986000.0,2.210424e+31,156817300.0,1.0,-60.987333893179894
88.6,-60.507286,8.475528,,-40.74926,-96.17328,0.8595261,[0.656 4.377],55.42402,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1446.2825,674438400.0,219,1343.8977,0.8595261,-57.449608,-1.0,1298079.6,21900,2219.0451436042786,-57.449608,,100.0,35.666,0.015246884,-1.3875575e+17,2647199,True,61150012.0,1.836337e+30,7827114.5,1.0,-60.507283143848184
88.67,-59.90676,6.294815,,-41.582287,-76.421715,0.85622215,[0.675 4.5  ],34.839428,100.0,1.0,,1.0,0.4189424,2.0,1,100,-352.82376,85624.73,220,312.36832,0.85622215,-56.598946,-1.0,365.71188,22000,2226.667307138443,-56.598946,,100.0,16.514952,0.060842827,-1361259.2,2656066,True,20665.76,994056100.0,2118.7837,1.0,-59.90676371484995
90.91,-61.737736,9.512438,,-40.6502,-87.67508,0.86624867,[0.427 4.527],47.02488,100.0,1.0,,1.0,0.4189424,2.0,1,100,-836.935,747184800.0,221,763.2324,0.86624867,-70.00944,-1.0,4192706.2,22100,2234.456702232361,-70.00944,,100.0,25.93735,8.544333e-06,-1.1440134e+18,2665157,True,173626980.0,2.408762e+32,22062184.0,1.0,-61.73773093402386
86.2,-58.957176,7.982234,,-40.25906,-86.94223,0.8579335,[0.2   4.633],46.68317,100.0,1.0,,1.0,0.4189424,2.0,1,100,-919.51855,1120780500.0,222,846.8792,0.8579335,-55.76799,-1.0,54279940.0,22200,2241.738409757614,-55.76799,,100.0,27.985054,0.196266,-4.8698908e+16,2673777,True,5224022500.0,4.4940673e+29,519691400.0,1.0,-58.957177938073876
90.17,-61.034252,8.270382,,-50.52073,-85.675415,0.8686336,[0.237 4.753],35.154686,100.0,1.0,,1.0,0.4189424,2.0,1,100,-716.77594,16621786.0,223,675.5861,0.8686336,-58.025024,-1.0,202347.69,22300,2248.854932308197,-58.025024,,100.0,24.641163,0.008675557,-1458421100000000.0,2682794,True,14257608.0,1.253359e+27,1497524.6,1.0,-61.034250819534066
89.56,-60.740093,7.602124,,-39.658005,-76.6004,0.8577095,[0.305 4.857],36.942398,100.0,1.0,,1.0,0.4189424,2.0,1,100,-354.82904,922743.4,224,309.34174,0.8577095,-63.363632,-1.0,9568.936,22400,2256.846715927124,-63.363632,,100.0,15.8603115,0.18444729,-1237124000.0,2691750,True,301775.7,738448960000000.0,43015.79,1.0,-60.74009237915278
86.04,-58.76126,7.1213427,,-50.19567,-78.49088,0.8666477,[0.214 4.944],28.295212,100.0,1.0,,1.0,0.4189424,2.0,1,100,-466.65668,826613440.0,225,439.97162,0.8666477,-53.614067,-1.0,3677291.2,22500,2264.2894864082336,-53.614067,,100.0,19.729626,0.029270317,-193272570000000.0,2700354,True,178032160.0,5.244782e+25,21193862.0,1.0,-58.76125782579184
88.5,-59.904716,7.6127462,,-49.884785,-87.74621,0.86534137,[0.168 4.828],37.861423,100.0,1.0,,1.0,0.4189424,2.0,1,100,-880.8801,82853.18,226,833.1026,0.86534137,-56.81616,-1.0,100.324356,22600,2272.472337961197,-56.81616,,100.0,27.841494,0.05061066,-988356.1,2709204,True,2370.2168,359115740.0,336.85718,1.0,-59.90471545547247
88.71,-60.551857,8.666471,,-40.639927,-98.90785,0.8629905,[0.417 4.806],58.267925,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1659.45,4527316.5,227,1546.29,0.8629905,-63.961685,-1.0,5800.0405,22700,2280.2513766288757,-63.961685,,100.0,38.355995,0.16043101,-244759070000.0,2718075,True,203102.5,4.6771977e+18,25983.805,1.0,-60.55185719564557
89.0,-61.007492,8.294891,,-40.562428,-86.674736,0.862017,[0.329 4.895],46.11231,100.0,1.0,,1.0,0.4189424,2.0,1,100,-798.4834,122513704.0,228,727.6128,0.862017,-67.72638,-1.0,258306.9,22800,2288.1288974285126,-67.72638,,100.0,25.667248,0.14149511,-12054860000000.0,2726975,True,13433592.0,2.892614e+22,1575668.9,1.0,-61.007487999349834
88.16,-60.00331,8.021854,,-40.609,-80.959045,0.86195666,[0.263 4.789],40.350044,100.0,1.0,,1.0,0.4189424,2.0,1,100,-557.75726,1706271700.0,229,503.49307,0.86195666,-56.834602,-1.0,4605246.5,22900,2294.973687171936,-56.834602,,100.0,20.955738,0.109849826,-1.9251886e+16,2735791,True,251203500.0,1.2583831e+29,30713006.0,1.0,-60.003308579772714
89.18,-60.680897,9.477583,,-40.75487,-87.97159,0.85895926,[0.219 4.671],47.216717,100.0,1.0,,1.0,0.4189424,2.0,1,100,-908.91284,4072064800.0,230,834.60645,0.85895926,-70.09204,-1.0,15732829.0,23000,2303.5543370246887,-70.09204,,100.0,27.290693,0.4075255,-1.7447327e+17,2744709,True,1334025600.0,5.512101e+30,133531390.0,1.0,-60.68089642271399
86.82,-59.482025,6.494405,,-41.295433,-77.249344,0.85912496,[0.262 4.789],35.95391,100.0,1.0,,1.0,0.4189424,2.0,1,100,-400.94003,328740320.0,231,357.85492,0.85912496,-56.65636,-1.0,1860652.0,23100,2311.776153564453,-56.65636,,100.0,17.767319,0.3552576,-1.100643e+16,2753391,True,97706260.0,6.5245547e+28,11064757.0,1.0,-59.48202541425824
89.54,-61.015614,7.940341,,-50.266064,-92.83283,0.8644318,[0.272 4.913],42.56677,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1135.7753,1172364700.0,232,1075.3843,0.8644318,-57.859924,-1.0,2799121.0,23200,2319.866961956024,-57.859924,,100.0,31.817217,0.104217395,-7.599789e+17,2762345,True,115997180.0,1.5832985e+32,14627909.0,1.0,-61.015614397674796
87.12,-59.670464,7.460578,,-50.318466,-77.53833,0.8546715,[0.264 5.038],27.219864,100.0,1.0,,1.0,0.4189424,2.0,1,100,-399.6158,1619639200.0,233,374.92087,0.8546715,-60.967117,-1.0,7223474.0,23300,2328.530348300934,-60.967117,,100.0,17.867867,0.11228937,-4.002674e+16,2771057,True,321873200.0,2.6266313e+30,38509268.0,1.0,-59.67046413838863
87.4,-59.62845,7.6070986,,-41.11031,-81.5584,0.85429734,[0.242 4.915],40.448093,100.0,1.0,,1.0,0.4189424,2.0,1,100,-593.31866,4847917000.0,234,538.7909,0.85429734,-55.13069,-1.0,15833715.0,23400,2336.685956954956,-55.13069,,100.0,21.929958,0.029450415,-7.712334e+17,2779797,True,657063550.0,1.9999631e+32,81699070.0,1.0,-59.62844638928771
89.79,-60.99881,7.3375435,,-50.827915,-86.57729,0.85839206,[0.243 4.79 ],35.74938,100.0,1.0,,1.0,0.4189424,2.0,1,100,-750.6947,130128.164,235,708.09827,0.85839206,-60.48979,-1.0,320.1782,23500,2344.9343564510345,-60.48979,,100.0,25.578482,0.13370755,-1094016.6,2788776,True,11909.16,511943600.0,1482.6141,1.0,-60.998811458200215
88.63,-60.537052,8.032095,,-50.184048,-94.17795,0.8632269,[0.132 4.733],43.9939,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1260.7339,25510846000.0,236,1196.2245,0.8632269,-58.626698,-1.0,27348098.0,23600,2353.322648048401,-58.626698,,100.0,33.640896,0.35664535,-4.8814412e+16,2797639,True,2694970400.0,5.7249052e+29,268128430.0,1.0,-60.53705040186644
88.63,-60.192627,8.4606905,,-49.737724,-84.87431,0.85715055,[0.156 4.61 ],35.13659,100.0,1.0,,1.0,0.4189424,2.0,1,100,-721.9171,1502019800.0,237,680.7686,0.85715055,-62.838093,-1.0,2979126.5,23700,2361.225135564804,-62.838093,,100.0,24.681679,0.26326284,-5.3637433e+16,2806502,True,169122930.0,1.6987915e+30,17608532.0,1.0,-60.19263362199068
87.06,-59.611813,7.512068,,-39.709904,-82.58077,0.8628468,[0.173 4.486],42.87087,100.0,1.0,,1.0,0.4189424,2.0,1,100,-645.2618,5935620.5,238,584.0043,0.8628468,-54.012897,-1.0,21021.072,23800,2368.7076835632324,-54.012897,,100.0,22.968958,0.07200721,-8896871000.0,2815208,True,1451735.9,2.1061446e+16,151380.14,1.0,-59.61181308418512
88.82,-60.323654,8.114415,,-40.658203,-76.315384,0.8640934,[0.263 4.572],35.65718,100.0,1.0,,1.0,0.4189424,2.0,1,100,-363.95612,199272750.0,239,321.57935,0.8640934,-54.138783,-1.0,9631966.0,23900,2375.7482011318207,-54.138783,,100.0,15.991735,0.3929479,-4.9195177e+17,2824090,True,777608000.0,1.3474092e+32,78000216.0,1.0,-60.323647662997246
86.88,-59.608696,8.366346,,-40.184566,-83.97903,0.8675121,[0.262 4.697],43.79446,100.0,1.0,,1.0,0.4189424,2.0,1,100,-727.8345,60422.004,240,663.9088,0.8675121,-66.31909,-1.0,121.80423,24000,2384.3382794857025,-66.31909,,100.0,24.370333,0.062452458,-494678.97,2832778,True,8747.497,46138070.0,873.32825,1.0,-59.60869510129094
86.95,-59.41472,7.6964517,,-50.28186,-83.63117,0.8592008,[0.257 4.635],33.34931,100.0,1.0,,1.0,0.4189424,2.0,1,100,-682.7408,6089324500.0,241,645.6719,0.8592008,-64.77798,-1.0,16274697.0,24100,2391.4516088962555,-64.77798,,100.0,24.21645,0.2579307,-1.6085666e+17,2841473,True,942342500.0,1.8826653e+31,108356680.0,1.0,-59.41472077280283
90.43,-61.524166,8.422607,,-50.784264,-91.73243,0.8605999,[0.265 4.76 ],40.948166,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1039.3662,6518114000.0,242,983.4793,0.8605999,-65.61061,-1.0,17659692.0,24200,2398.701634645462,-65.61061,,100.0,30.20826,0.02487762,-188829100000000.0,2850516,True,1678984600.0,1.1413331e+25,167063860.0,1.0,-61.52416984885931
88.79,-60.40245,7.686224,,-50.144173,-85.078026,0.8624793,[0.32  4.648],34.933853,100.0,1.0,,1.0,0.4189424,2.0,1,100,-708.6373,4599879000.0,243,667.9621,0.8624793,-62.81067,-1.0,13838737.0,24300,2406.7289843559265,-62.81067,,100.0,24.675575,0.5480677,-2.4331312e+16,2859395,True,579670800.0,3.5775636e+29,75739240.0,1.0,-60.40244781047106
88.67,-60.510548,7.9798717,,-40.488113,-86.98714,0.8613228,[0.317 4.523],46.499023,100.0,1.0,,1.0,0.4189424,2.0,1,100,-836.75195,1955266300.0,244,764.6882,0.8613228,-55.51084,-1.0,13520087.0,24400,2414.908100605011,-55.51084,,100.0,26.47659,0.03155485,-1.8749503e+17,2868262,True,1112623500.0,6.767787e+30,111528264.0,1.0,-60.51054592192173
86.61,-58.959297,7.1716223,,-40.127625,-76.07532,0.8662362,[0.327 4.647],35.947693,100.0,1.0,,1.0,0.4189424,2.0,1,100,-387.46097,846673.06,245,344.39026,0.8662362,-65.77664,-1.0,3917.5579,24500,2422.73103928566,-65.77664,,100.0,17.116018,0.17670855,-15129924000.0,2876923,True,76711.18,1.2336253e+17,12065.454,1.0,-58.95929877772927
87.0,-59.207275,6.745336,,-40.56372,-78.15259,0.86150664,[0.248 4.744],37.588867,100.0,1.0,,1.0,0.4189424,2.0,1,100,-451.51797,306767230.0,246,404.42426,0.86150664,-60.40801,-1.0,1140909.2,24600,2431.2771043777466,-60.40801,,100.0,18.945307,0.26341653,-5.6122256e+16,2885623,True,41016610.0,1.4199588e+30,5592009.0,1.0,-59.20727949291468
89.92,-61.069183,7.868285,,-40.44716,-84.21984,0.8640953,[0.234 4.62 ],43.772682,100.0,1.0,,1.0,0.4189424,2.0,1,100,-661.722,342988060.0,247,597.8628,0.8640953,-65.0841,-1.0,603877.6,24700,2438.358752012253,-65.0841,,100.0,23.150658,0.037601758,-3.1018765e+18,2894615,True,18852846.0,2.3587335e+33,2490499.0,1.0,-61.069184151887896
87.41,-59.392803,8.094604,,-40.70054,-86.86413,0.86407816,[0.205 4.741],46.16359,100.0,1.0,,1.0,0.4189424,2.0,1,100,-891.22284,12950457000.0,248,820.1963,0.86407816,-59.92868,-1.0,17864750.0,24800,2445.9414258003235,-59.92868,,100.0,27.471323,0.080480136,-3.3393123e+17,2903356,True,1677192300.0,2.2098274e+31,166872560.0,1.0,-59.392803068757054
87.62,-59.7789,7.880494,,-40.3882,-79.00873,0.85802466,[0.179 4.619],38.62053,100.0,1.0,,1.0,0.4189424,2.0,1,100,-481.60165,324269220.0,249,431.88858,0.85802466,-63.286156,-1.0,10902792.0,24900,2453.508325815201,-63.286156,,100.0,19.229832,0.065463595,-3.6963313e+16,2912118,True,1072991500.0,5.52728e+29,106745016.0,1.0,-59.778896508812906
90.99,-61.658813,7.247881,,-50.17388,-84.603,0.8582494,[0.193 4.743],34.429115,100.0,1.0,,1.0,0.4189424,2.0,1,100,-618.4741,25396770.0,250,578.9672,0.8582494,-61.95436,-1.0,48308.94,25000,2461.443222284317,-61.95436,,100.0,22.944181,0.010906728,-8004810300000.0,2921217,True,2147360.8,4.104293e+22,240016.5,1.0,-61.65881563276052
87.78,-59.92903,8.199211,,-40.28882,-84.75997,0.87020534,[0.112 4.648],44.471153,100.0,1.0,,1.0,0.4189424,2.0,1,100,-749.7195,389185660.0,251,683.8026,0.87020534,-61.573895,-1.0,5863769.0,25100,2468.0947263240814,-61.573895,,100.0,24.83094,0.08710878,-3.0303853e+17,2929995,True,489444380.0,2.113122e+31,48878516.0,1.0,-59.92903185099363
89.43,-60.73239,8.201134,,-50.495186,-89.27075,0.85437375,[0.088 4.771],38.775566,100.0,1.0,,1.0,0.4189424,2.0,1,100,-931.8106,5142081500.0,252,881.6968,0.85437375,-56.755898,-1.0,80220430.0,25200,2475.3018712997437,-56.755898,,100.0,28.538363,0.044321924,-1.9944613e+19,2938938,True,7996555000.0,1.5836568e+35,795623200.0,1.0,-60.732387688905
88.13,-59.99473,7.6265254,,-40.94668,-85.530334,0.8556348,[0.049 4.652],44.583656,100.0,1.0,,1.0,0.4189424,2.0,1,100,-776.483,753189900.0,253,710.2312,0.8556348,-63.543842,-1.0,1175613.9,25300,2481.9554715156555,-63.543842,,100.0,25.535608,0.008321079,-2.6060633e+17,2947751,True,50357460.0,1.5470691e+31,5548813.0,1.0,-59.99472567752004
86.72,-59.43942,8.68395,,-39.831482,-91.01335,0.86153203,[0.039 4.527],51.18187,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1159.633,162293.12,254,1072.3239,0.86153203,-55.586452,-1.0,176.53915,25400,2489.0601749420166,-55.586452,,100.0,31.573929,0.019126505,-46483692.0,2956423,True,5281.7964,281411100000.0,617.47644,1.0,-59.439423477500675
86.61,-59.533077,7.732138,,-40.6516,-79.99452,0.85061175,[-0.063  4.6  ],39.342922,100.0,1.0,,1.0,0.4189424,2.0,1,100,-530.048,125143460.0,255,478.45667,0.85061175,-57.50614,-1.0,417932.75,25500,2495.592870950699,-57.50614,,100.0,20.461445,0.19494304,-44355973000000.0,2965084,True,28382560.0,7.3905684e+23,2896513.0,1.0,-59.53307704240083
88.0,-60.17853,8.986451,,-40.456314,-91.072075,0.8669824,[-0.007  4.488],50.61576,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1120.5582,14621148000.0,256,1035.1676,0.8669824,-68.93288,-1.0,277351680.0,25600,2502.2537970542908,-68.93288,,100.0,30.893547,0.031361286,-1.0720748e+18,2973884,True,26123252000.0,1.5759758e+32,2602277400.0,1.0,-60.178525981605056
87.46,-59.556503,7.300627,,-49.82823,-81.5706,0.85535276,[0.032 4.369],31.74237,100.0,1.0,,1.0,0.4189424,2.0,1,100,-571.50305,15504309.0,257,537.9197,0.85535276,-58.340973,-1.0,35291.87,25700,2509.683270931244,-58.340973,,100.0,22.014097,0.009944754,-1202791000000.0,2982630,True,1024256.56,1.2824908e+21,124625.9,1.0,-59.55650473862887
86.89,-59.058666,6.643425,,-40.779854,-80.34259,0.86142814,[-0.032  4.476],39.562737,100.0,1.0,,1.0,0.4189424,2.0,1,100,-549.3097,226661490.0,258,497.14032,0.86142814,-55.55802,-1.0,1081581.0,25800,2516.6533319950104,-55.55802,,100.0,21.283918,0.12278405,-1.47381e+16,2991319,True,45873732.0,7.979583e+28,5025248.0,1.0,-59.05867102429271
87.78,-59.962055,6.06304,,-50.166206,-76.47223,0.8550682,[-0.053  4.353],26.306023,100.0,1.0,,1.0,0.4189424,2.0,1,100,-332.41083,22442770.0,259,309.34622,0.8550682,-59.730988,-1.0,128825.56,25900,2524.5450241565704,-59.730988,,100.0,16.510172,0.3099936,-580309400000000.0,3000097,True,5811403.5,6.329085e+26,644987.25,1.0,-59.962057539969685
87.02,-59.558575,7.7477984,,-42.133034,-80.08121,0.8577796,[-9.881e-04  4.467e+00],37.948174,100.0,1.0,,1.0,0.4189424,2.0,1,100,-529.2041,515814.03,260,481.20688,0.8577796,-60.927982,-1.0,2070.2468,26000,2533.106124639511,-60.927982,,100.0,20.522635,0.030605366,-106273630.0,3008799,True,91899.56,4854047000000.0,11014.56,1.0,-59.55857359468937
89.51,-60.903763,7.6176157,,-50.025,-82.427475,0.86139554,[-0.095  4.549],32.402473,100.0,1.0,,1.0,0.4189424,2.0,1,100,-556.29315,316405300.0,261,521.2982,0.86139554,-64.91249,-1.0,875687.4,26100,2541.811699151993,-64.91249,,100.0,21.52371,0.00035579276,-1.3466627e+17,3017750,True,44965176.0,1.4806332e+31,4902033.0,1.0,-60.90376425921917
87.24,-60.041977,8.832595,,-40.14966,-83.36275,0.8574141,[-0.095  4.424],43.21309,100.0,1.0,,1.0,0.4189424,2.0,1,100,-684.1133,1419407.5,262,621.87305,0.8574141,-57.305874,-1.0,10392.985,26200,2548.9232988357544,-57.305874,,100.0,23.320772,0.016621705,-21103593000.0,3026474,True,335921.3,1.14930585e+17,48102.418,1.0,-60.04197699710727
86.5,-59.04561,8.163162,,-40.118507,-80.0241,0.8618331,[-0.173  4.522],39.905594,100.0,1.0,,1.0,0.4189424,2.0,1,100,-559.81146,71583120000.0,263,506.73422,0.8618331,-54.92504,-1.0,183256700.0,26300,2556.871495962143,-54.92504,,100.0,20.978489,0.0049376423,-2476943000000000.0,3035124,True,17732606000.0,2.17728e+27,1764306300.0,1.0,-59.04561139851808
88.36,-60.72325,8.409766,,-40.406693,-82.5272,0.85823727,[-0.215  4.404],42.120506,100.0,1.0,,1.0,0.4189424,2.0,1,100,-605.26953,64495596.0,264,546.1362,0.85823727,-60.730354,-1.0,378749.12,26400,2564.8258595466614,-60.730354,,100.0,21.803946,0.007597238,-2007319100000000.0,3043960,True,25125418.0,1.1521289e+27,2586770.2,1.0,-60.72325273424387
86.05,-58.774853,7.5299897,,-40.37538,-85.58016,0.8630432,[-0.258  4.287],45.20478,100.0,1.0,,1.0,0.4189424,2.0,1,100,-843.33563,118198550.0,265,775.2254,0.8630432,-55.026333,-1.0,254545.78,26500,2571.837708711624,-55.026333,,100.0,26.80531,0.22023973,-2.3150222e+16,3052565,True,6651633.0,1.1550889e+29,879682.2,1.0,-58.77485022425652
85.95,-58.93214,7.804505,,-39.906036,-91.9611,0.8581679,[-0.228  4.408],52.05506,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1242.1392,834935940.0,266,1151.8224,0.8581679,-65.22833,-1.0,918471.6,26600,2578.899357318878,-65.22833,,100.0,33.02896,0.19355737,-1383535700000000.0,3061160,True,40387480.0,2.3462316e+26,4824796.0,1.0,-58.93213915497065
86.87,-59.420544,7.9145427,,-40.132195,-76.50357,0.8612924,[-0.263  4.528],36.371376,100.0,1.0,,1.0,0.4189424,2.0,1,100,-398.56293,185704.78,267,354.46976,0.8612924,-56.934975,-1.0,700.4258,26700,2586.565087080002,-56.934975,,100.0,17.083027,0.034199066,-105017624.0,3069847,True,20963.67,5651851000000.0,2478.5308,1.0,-59.42054423868656
86.59,-59.190773,7.2211037,,-40.45354,-88.59374,0.8666594,[-0.509  4.486],48.1402,100.0,1.0,,1.0,0.4189424,2.0,1,100,-993.92285,195737.23,268,916.6792,0.8666594,-61.167873,-1.0,209.68532,26800,2594.2244606018066,-61.167873,,100.0,29.402973,0.08773039,-3024559.5,3078506,True,7688.6626,1340979600.0,836.4201,1.0,-59.19076725885272
87.36,-59.536636,7.81142,,-40.87363,-88.04319,0.8569815,[-0.26   4.505],47.16956,100.0,1.0,,1.0,0.4189424,2.0,1,100,-947.8023,17664156000.0,269,873.6421,0.8569815,-73.78311,-1.0,26940354.0,26900,2602.0966601371765,-73.78311,,100.0,28.506556,0.011036135,-4.4173684e+19,3087242,True,2367657500.0,3.5475e+35,235904850.0,1.0,-59.5366328330338
87.75,-59.82225,7.2246976,,-50.42003,-83.03142,0.8618207,[-0.247  4.629],32.61139,100.0,1.0,,1.0,0.4189424,2.0,1,100,-626.3077,115595.805,270,590.8615,0.8618207,-58.809395,-1.0,253.23125,27000,2609.1871433258057,-58.809395,,100.0,23.209166,0.09376762,-61496376.0,3096017,True,4900.3164,2997990000000.0,743.07465,1.0,-59.82225386962295
87.27,-59.428043,7.6117377,,-40.470932,-78.0784,0.8648067,[-0.149  4.552],37.607468,100.0,1.0,,1.0,0.4189424,2.0,1,100,-452.91342,4095330800.0,271,405.77435,0.8648067,-58.317436,-1.0,24716152.0,27100,2615.9582135677338,-58.317436,,100.0,18.650354,0.31406435,-2.0662282e+17,3104744,True,699072450.0,1.9208909e+31,113082180.0,1.0,-59.42804352283478
