MeanEntropy,VarianceInitializer,MeanD2-0,EpisodesSoFar,ReturnStepMax,EmpiricalD2Arithmetic,Weights,OptimizationReturnMax,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,OptimizationReturnMean,MinTargetPdf,Iteration,Epsilon,ESSRenyiArithmetic,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialReturnMin,InitialReturnMax,EpLenMean,Bound,TimeElapsed,MinIW,Inner Iteration,MeanIW,WReturnMean,MinBehavPdf,DivergenceHarmonic,ReturnStepMaxmin,EpRewMean,StdIW,InitialBound,TimestepsSoFar,LearnableVariance,Penalization,StdWReturnMean,ReturnMeanIW,EpThisIter
0.4189424,-1.0,1.0,20400,0.86352575,1.0,[0.772 2.093],50.60543,12.354533,1.0,100.0,34.177135,-65.80538,204,2.0,100.0,-67.19268,,88268904.0,-101.36981,-50.76438,97.41,-1.3054554e+17,2597.4208691120148,0.5509437,1,2358100.0,1320.7107,-65.80538,2.3387191e+30,0.86352575,-67.1926808156073,11652304.0,-1406.0728,2308412,,True,,1147353300.0,100
0.4189424,-1.0,1.0,20500,0.86122537,1.0,[0.743 1.972],54.646797,12.035867,1.0,100.0,36.96296,-72.12476,205,2.0,100.0,-69.097725,,1683808000.0,-106.060684,-51.413887,100.58,-2.7534795e+17,2609.029515028,0.0062491503,1,26132090.0,1511.1223,-72.12476,7.651511e+30,0.86122537,-69.0977254128456,171513120.0,-1610.663,2318470,,True,,37467505000.0,100
0.4189424,-1.0,1.0,20600,0.8626512,1.0,[0.723 1.848],55.71005,12.929997,1.0,100.0,37.11758,-63.879166,206,2.0,100.0,-70.228806,,16134800.0,-107.34638,-51.636333,101.7,-249787450000000.0,2620.348203420639,0.27394852,1,249478.28,1544.8995,-63.879166,5.829735e+24,0.8626512,-70.22880250692367,1776712.6,-1648.352,2328640,,True,,189691100.0,100
0.4189424,-1.0,1.0,20700,0.8536951,1.0,[0.789 1.742],58.847122,14.048634,1.0,100.0,37.492447,-81.13054,207,2.0,100.0,-71.62047,,3825106.2,-109.112915,-50.265793,103.15,-4581547000000.0,2632.330586910248,0.016557282,1,71034.29,1603.0477,-81.13054,1.5752782e+21,0.8536951,-71.62046635866164,404560.6,-1718.4796,2338955,,True,,45169828.0,100
0.4189424,-1.0,1.0,20800,0.86400974,1.0,[0.719 1.846],55.085434,13.055206,1.0,100.0,34.35008,-73.73281,208,2.0,100.0,-72.178276,,1977.7479,-106.52835,-51.442917,104.42,-1303801.8,2643.952275276184,0.08139651,1,65.64736,1350.366,-73.73281,156317230.0,0.86400974,-72.17827576160431,267.86005,-1451.5118,2349397,,True,,39194.43,100
0.4189424,-1.0,1.0,20900,0.85794306,1.0,[0.727 1.908],80.923485,14.333043,1.0,100.0,61.75696,-73.64148,209,2.0,100.0,-70.28701,,509714940.0,-132.04398,-51.12049,101.31,-1.8243641e+18,2659.1825246810913,0.0035629955,1,5487179.0,4019.3586,-73.64148,6.985013e+31,0.85794306,-70.2870117276907,50700252.0,-4237.6416,2359528,,True,,12957920000.0,100
0.4189424,-1.0,1.0,21000,0.85594416,1.0,[0.707 1.784],58.658493,12.9137125,1.0,100.0,38.929646,-88.2522,210,2.0,100.0,-71.45786,,35030410.0,-110.38751,-51.72902,103.53,-141565130000000.0,2671.6121077537537,0.39909485,1,394956.75,1682.2811,-88.2522,1.523444e+24,0.85594416,-71.45786602213978,3490735.0,-1796.9734,2369881,,True,,809567940.0,100
0.4189424,-1.0,1.0,21100,0.86061156,1.0,[0.475 1.879],68.699646,11.149553,1.0,100.0,42.191784,-70.09067,211,2.0,100.0,-66.99148,,7974335.5,-109.18326,-40.483616,97.24,-11563700000000.0,2686.1707406044006,0.24829756,1,173860.62,1904.4587,-70.09067,5.4024945e+21,0.86061156,-66.99147979572416,1047471.8,-2061.7776,2379605,,True,,316241400.0,100
0.4189424,-1.0,1.0,21200,0.85598516,1.0,[0.546 1.776],62.817616,14.786979,1.0,100.0,42.08542,-76.14408,212,2.0,100.0,-71.481926,,88854030.0,-113.56735,-50.749737,103.47,-7.481499e+17,2701.979506254196,0.15308027,1,1921645.9,1989.8372,-76.14408,3.2351464e+31,0.85598516,-71.48193292319775,10294259.0,-2121.3706,2389952,,True,,1235149700.0,100
0.4189424,-1.0,1.0,21300,0.8562643,1.0,[0.57  1.899],60.216904,12.765556,1.0,100.0,40.347424,-75.78598,213,2.0,100.0,-70.52636,,6005674.5,-110.87378,-50.656876,102.25,-651588500000000.0,2718.283366918564,0.06661102,1,191834.02,1790.874,-75.78598,2.9061314e+25,0.8562643,-70.52635415524244,759630.1,-1911.7417,2400177,,True,,244809920.0,100
0.4189424,-1.0,1.0,21400,0.86415106,1.0,[0.631 2.007],61.957756,12.713089,1.0,100.0,43.484932,-70.55551,214,2.0,100.0,-69.67972,,5400730.0,-113.16465,-51.206894,101.11,-1.4241874e+16,2731.249848842621,0.0008487557,1,163286.97,2052.5618,-70.55551,1.2387798e+28,0.86415106,-69.67971913486718,679507.56,-2180.518,2410288,,True,,153173710.0,100
0.4189424,-1.0,1.0,21500,0.85870373,1.0,[0.679 2.123],46.177067,11.377879,1.0,100.0,29.63948,-78.11656,215,2.0,100.0,-67.80597,,11563.202,-97.44544,-51.268375,98.85,-1009359.06,2744.4540750980377,0.0011429101,1,174.52269,1007.9548,-78.11656,175103760.0,0.85870373,-67.80596444040538,1160.1924,-1079.0304,2420173,,True,,68814.945,100
0.4189424,-1.0,1.0,21600,0.8644864,1.0,[0.685 2.185],57.586163,13.555235,1.0,100.0,40.28357,-76.70203,216,2.0,100.0,-68.27437,,78699890.0,-108.55794,-50.971775,99.13,-2.894357e+17,2759.6403148174286,0.5719605,1,1862814.9,1806.5103,-76.70203,6.856052e+30,0.8644864,-68.274369353652,9623597.0,-1917.0477,2430086,,True,,1456359400.0,100
0.4189424,-1.0,1.0,21700,0.8693633,1.0,[0.461 2.295],65.92598,11.621428,1.0,100.0,48.802685,-68.11456,217,2.0,100.0,-67.51051,,3220.2837,-116.3132,-50.38722,98.67,-2286757.2,2774.5133035182953,0.028222425,1,94.81638,2516.76,-68.11456,204369540.0,0.8693633,-67.51051303192973,354.62875,-2661.6323,2439953,,True,,215662.22,100
0.4189424,-1.0,1.0,21800,0.85290194,1.0,[0.468 2.233],59.91549,12.291601,1.0,100.0,44.20415,-67.03605,218,2.0,100.0,-66.76044,,80720024.0,-110.964584,-51.049095,97.27,-1.596004e+20,2785.315442800522,0.06461385,1,1433809.6,2105.0903,-67.03605,1.7789098e+36,0.85290194,-66.7604359640181,8939656.0,-2224.7493,2449680,,True,,1818326500.0,100
0.4189424,-1.0,1.0,21900,0.86951435,1.0,[0.499 2.354],56.18309,11.742543,1.0,100.0,40.53068,-71.864624,219,2.0,100.0,-65.79545,,372354480000.0,-106.32613,-50.143044,96.28,-2.4808567e+18,2797.1610317230225,0.03179785,1,3737296100.0,1780.6235,-71.864624,5.5593338e+32,0.86951435,-65.79545018389821,37047530000.0,-1885.8389,2459308,,True,,1823275100000.0,100
0.4189424,-1.0,1.0,22000,0.86194205,1.0,[0.509 2.23 ],64.787834,12.238021,1.0,100.0,48.673878,-78.11055,220,2.0,100.0,-66.22098,,77444300.0,-114.89487,-50.107033,96.84,-5.1359906e+16,2808.1770753860474,0.87316763,1,1923825.0,2518.916,-78.11055,1.3474635e+29,0.86194205,-66.22098471477628,10125363.0,-2658.8274,2468992,,True,,3395244000.0,100
0.4189424,-1.0,1.0,22100,0.86192775,1.0,[0.561 2.116],65.608406,13.393866,1.0,100.0,47.33437,-69.66014,221,2.0,100.0,-68.80706,,2821317.5,-116.14143,-50.533028,99.68,-346544470000000.0,2823.088012933731,0.22147146,1,78945.89,2419.938,-69.66014,5.833404e+24,0.86192775,-68.80706405773759,317835.78,-2563.4175,2478960,,True,,174527070.0,100
0.4189424,-1.0,1.0,22200,0.8617275,1.0,[0.492 2.012],57.289837,11.162462,1.0,100.0,41.513294,-68.11209,222,2.0,100.0,-66.144485,,253359230.0,-107.657776,-50.36794,96.22,-1.8628851e+18,2837.8806431293488,1.700642,1,8057309.0,1847.9541,-68.11209,2.8993741e+32,0.8617275,-66.14448176190257,38558320.0,-1957.3566,2488582,,True,,6144057000.0,100
0.4189424,-1.0,1.0,22300,0.86169523,1.0,[0.499 2.137],69.30849,13.534473,1.0,100.0,42.933453,-71.99024,223,2.0,100.0,-67.645485,,12373340.0,-110.57893,-41.27045,98.27,-238377900000.0,2853.735308408737,0.07696948,1,148160.66,2026.463,-71.99024,2.2127471e+18,0.86169523,-67.64548528507352,1234479.6,-2186.5828,2498409,,True,,191194460.0,100
0.4189424,-1.0,1.0,22400,0.86132663,1.0,[0.257 2.077],57.51445,11.137015,1.0,100.0,40.592308,-65.024666,224,2.0,100.0,-67.07858,,6645039.0,-107.67089,-50.15644,97.33,-6.0144785e+16,2864.7165372371674,0.06871133,1,332903.75,1771.7684,-65.024666,2.9752989e+29,0.86132663,-67.07858500257134,1183989.5,-1882.0306,2508142,,True,,457777950.0,100
0.4189424,-1.0,1.0,22500,0.8674508,1.0,[0.286 2.198],66.34657,11.668834,1.0,100.0,42.22068,-67.44598,225,2.0,100.0,-64.22411,,155694.39,-106.44479,-40.098217,94.01,-21860250000.0,2875.6098062992096,0.03130917,1,2941.3235,1918.7473,-67.44598,2.2189263e+16,0.8674508,-64.22411659136415,16300.3,-2065.4727,2517543,,True,,3419957.5,100
0.4189424,-1.0,1.0,22600,0.8632832,1.0,[0.043 2.257],59.611,12.068656,1.0,100.0,42.473812,-70.03435,226,2.0,100.0,-67.60577,,24639262.0,-110.07958,-50.468582,98.11,-1.7835983e+16,2889.207546234131,0.033513296,1,965081.6,1949.6775,-70.03435,2.2674145e+28,0.8632832,-67.6057676178217,4134760.8,-2068.1235,2527354,,True,,1168509400.0,100
0.4189424,-1.0,1.0,22700,0.86275053,1.0,[0.095 2.143],52.270615,11.781322,1.0,100.0,33.238663,-67.48108,227,2.0,100.0,-68.858894,,4335.548,-102.097565,-49.82695,99.05,-4594158.5,2900.5757129192352,0.06974121,1,149.99109,1243.6082,-67.48108,2429727700.0,0.86275053,-68.8589022873342,489.09595,-1334.6804,2537259,,True,,104919.58,100
0.4189424,-1.0,1.0,22800,0.8596809,1.0,[0.198 2.073],45.567787,10.793309,1.0,100.0,29.757385,-67.902695,228,2.0,100.0,-66.21028,,200838460.0,-95.96767,-50.39988,96.91,-9.5423755e+19,2911.3445262908936,0.016122175,1,3955205.0,1001.9975,-67.902695,1.9007443e+36,0.8596809,-66.21028192877769,22311102.0,-1071.2104,2546950,,True,,3193865700.0,100
0.4189424,-1.0,1.0,22900,0.8627477,1.0,[0.217 2.196],46.378433,10.779929,1.0,100.0,30.564558,-73.33032,229,2.0,100.0,-66.132,,284609600.0,-96.69656,-50.31813,95.53,-2.0112215e+16,2921.8326213359833,0.14198823,1,5411807.5,1050.3989,-73.33032,7.8686096e+28,0.8627477,-66.13200648069382,32631086.0,-1122.0964,2556503,,True,,1924414800.0,100
0.4189424,-1.0,1.0,23000,0.8651711,1.0,[0.247 2.317],41.70204,9.551744,1.0,100.0,26.275051,-73.41243,230,2.0,100.0,-65.96785,,5736166.0,-92.242905,-50.540863,95.68,-37526757000.0,2932.492556333542,0.008715694,1,118886.9,781.6141,-73.41243,4.181782e+17,0.8651711,-65.96785447403789,758540.7,-839.58154,2566071,,True,,40329532.0,100
0.4189424,-1.0,1.0,23100,0.8578914,1.0,[0.168 2.415],42.26072,10.160449,1.0,100.0,29.040525,-57.724228,231,2.0,100.0,-63.140728,,950547.5,-92.18125,-49.920532,92.2,-38389993000.0,2942.0272002220154,0.07264232,1,16420.947,946.58673,-57.724228,4.1572672e+17,0.8578914,-63.140728414952754,97779.5,-1006.1176,2575291,,True,,5443610.0,100
0.4189424,-1.0,1.0,23200,0.85413533,1.0,[-0.074  2.355],51.20685,11.108815,1.0,100.0,35.52295,-71.42782,232,2.0,100.0,-65.19056,,129991690000.0,-100.71351,-49.50666,94.9,-1.5282461e+19,2953.7325971126556,0.056136202,1,1302653400.0,1385.2858,-71.42782,3.0571504e+34,0.85413533,-65.19055872946977,12933747000.0,-1472.688,2584781,,True,,1157774600000.0,100
0.4189424,-1.0,1.0,23300,0.8628578,1.0,[-0.08  2.23],43.763763,11.214749,1.0,100.0,28.571682,-61.07212,233,2.0,100.0,-64.938934,,25499678.0,-93.51061,-49.74685,94.21,-2.1424989e+17,2964.6594862937927,0.022346823,1,1267843.9,942.1116,-61.07212,1.1262248e+31,0.8628578,-64.93893090084195,4350447.5,-1005.9527,2594202,,True,,804453570.0,100
0.4189424,-1.0,1.0,23400,0.8603477,1.0,[-0.095  2.354],43.455894,9.125355,1.0,100.0,29.11454,-58.70694,234,2.0,100.0,-64.16661,,2524669200.0,-93.28115,-49.825256,93.61,-1.2108404e+17,2978.3543508052826,0.012729241,1,26703744.0,930.92847,-58.70694,3.7001656e+30,0.8603477,-64.16661158025265,251438130.0,-993.87396,2603563,,True,,30215641000.0,100
0.4189424,-1.0,1.0,23500,0.86114836,1.0,[-0.079  2.23 ],47.622513,11.029271,1.0,100.0,32.386276,-63.26458,235,2.0,100.0,-65.161415,,162350130.0,-97.54769,-49.92518,94.83,-1.1966157e+18,2990.278900384903,0.20185524,1,3023172.5,1170.5156,-63.26458,2.5055477e+32,0.86114836,-65.16141557484865,17419398.0,-1246.1104,2613046,,True,,1913661700.0,100
0.4189424,-1.0,1.0,23600,0.8606021,1.0,[-0.077  2.355],52.017838,11.129162,1.0,100.0,37.56254,-66.55994,236,2.0,100.0,-64.725105,,245245900.0,-102.28765,-50.269814,93.99,-7.294386e+16,3002.8610603809357,0.040249646,1,2900930.5,1534.8027,-66.55994,6.540497e+29,0.8606021,-64.72511151790619,24535842.0,-1624.9966,2622445,,True,,2505667600.0,100
0.4189424,-1.0,1.0,23700,0.85841244,1.0,[-0.083  2.48 ],61.930145,11.39202,1.0,100.0,35.802128,-64.49464,237,2.0,100.0,-66.77738,,6007998000.0,-102.579506,-40.64936,97.1,-1.2258096e+17,3018.9185185432434,0.0152489785,1,60778384.0,1411.5703,-64.49464,9.1934774e+29,0.85841244,-66.77737919509411,597734660.0,-1539.4111,2632155,,True,,53110270000.0,100
0.4189424,-1.0,1.0,23800,0.86164606,1.0,[-0.063  2.356],78.64674,10.5876255,1.0,100.0,54.95794,-60.626854,238,2.0,100.0,-63.565907,,42514076.0,-118.52384,-39.8771,92.61,-35754646000000.0,3032.5184586048126,0.065612346,1,500903.72,3132.4722,-60.626854,3.0070717e+22,0.86164606,-63.56590677663684,4247796.5,-3338.6443,2641416,,True,,1673087200.0,100
0.4189424,-1.0,1.0,23900,0.8587285,1.0,[-0.121  2.467],37.47255,9.524418,1.0,100.0,24.419636,-65.5526,239,2.0,100.0,-63.024925,,1770400600.0,-87.444565,-49.972015,91.67,-6.36437e+17,3042.5592579841614,0.023468455,1,32520262.0,687.03314,-65.5526,1.8488441e+32,0.8587285,-63.02492789447307,202113570.0,-733.8382,2650583,,True,,7956904000.0,100
0.4189424,-1.0,1.0,24000,0.86351,1.0,[-0.127  2.342],54.593193,11.033237,1.0,100.0,37.89349,-68.7677,240,2.0,100.0,-66.2613,,688433900.0,-104.154785,-49.561592,96.35,-6145304000000000.0,3052.941656112671,0.10552877,1,8733748.0,1557.6488,-68.7677,3.82626e+27,0.86351,-66.26129684448242,68844880.0,-1656.994,2660218,,True,,5305694000.0,100
0.4189424,-1.0,1.0,24100,0.86568487,1.0,[-0.172  2.226],57.234314,12.304613,1.0,100.0,41.312466,-80.09745,241,2.0,100.0,-65.52845,,1486.5404,-106.84092,-49.606606,94.75,-976758.7,3063.237627029419,0.04662224,1,46.33695,1858.1233,-80.09745,70084050.0,0.86568487,-65.52845411837102,158.33846,-1967.3136,2669693,,True,,62642.727,100
0.4189424,-1.0,1.0,24200,0.85663307,1.0,[-0.157  2.286],36.01983,9.192692,1.0,100.0,22.57882,-67.15197,242,2.0,100.0,-62.97852,,39034844.0,-85.557335,-49.537506,91.81,-1.5105426e+16,3073.1192252635956,0.12045972,1,1436617.2,594.30865,-67.15197,1.2199495e+29,0.85663307,-62.97851690202951,5634543.0,-637.5552,2678874,,True,,418334140.0,100
0.4189424,-1.0,1.0,24300,0.8630927,1.0,[-0.185  2.408],63.91939,11.458807,1.0,100.0,39.23776,-68.43008,243,2.0,100.0,-65.23695,,1261710600.0,-104.47471,-40.555317,95.46,-4.201848e+18,3085.7189404964447,0.0030339505,1,17793624.0,1670.9058,-68.43008,9.519029e+32,0.8630927,-65.23695292115211,128256880.0,-1807.0902,2688420,,True,,26562484000.0,100
0.4189424,-1.0,1.0,24400,0.8620593,1.0,[-0.141  2.525],47.135086,10.6334915,1.0,100.0,32.51535,-62.123844,244,2.0,100.0,-64.33185,,47914508.0,-96.8472,-49.712112,93.73,-1.5597776e+18,3101.654269218445,0.010648224,1,1338645.5,1170.319,-62.123844,4.4359914e+32,0.8620593,-64.33185105457902,6565634.0,-1244.3746,2697793,,True,,1172199300.0,100
0.4189424,-1.0,1.0,24500,0.8598046,1.0,[-0.163  2.648],35.458168,9.275551,1.0,100.0,22.552576,-73.99647,245,2.0,100.0,-62.942074,,41489336.0,-85.49465,-50.036484,91.85,-2.0163308e+17,3115.5691187381744,0.24378316,1,807417.1,594.6545,-73.99647,2.3147327e+31,0.8598046,-62.942076164782044,4341518.0,-636.5627,2706978,,True,,169665260.0,100
0.4189424,-1.0,1.0,24600,0.85797083,1.0,[-0.156  2.773],40.755856,9.563761,1.0,100.0,26.59011,-69.90236,246,2.0,100.0,-63.799107,,1694715.0,-90.38921,-49.633358,92.56,-5047779000.0,3129.493597984314,0.014874272,1,24428.037,798.49963,-69.90236,8293568000000000.0,0.85797083,-63.799100859463216,169913.47,-853.86584,2716234,,True,,5469943.0,100
0.4189424,-1.0,1.0,24700,0.86294425,1.0,[-0.246  2.687],55.366283,10.981186,1.0,100.0,33.320145,-62.95457,247,2.0,100.0,-62.141758,,76978936.0,-95.4619,-40.095615,90.34,-1.7099686e+17,3141.1324961185455,0.1749072,1,3674986.5,1230.8182,-62.95457,2.800511e+30,0.86294425,-62.1417575328052,13048941.0,-1332.9957,2725268,,True,,1338646500.0,100
0.4189424,-1.0,1.0,24800,0.8666382,1.0,[-0.237  2.562],48.08841,10.663469,1.0,100.0,33.28862,-70.35143,248,2.0,100.0,-64.02794,,1545679600.0,-97.31656,-49.22815,92.99,-1.8519076e+17,3152.3110733032227,0.029826907,1,16858022.0,1221.8418,-70.35143,5.7719075e+30,0.8666382,-64.02793812766672,153783380.0,-1298.9227,2734567,,True,,12694612000.0,100
0.4189424,-1.0,1.0,24900,0.8643765,1.0,[-0.24   2.687],43.03492,9.557343,1.0,100.0,30.688309,-68.58748,249,2.0,100.0,-62.20194,,216789010.0,-92.89025,-49.85533,90.93,-3.9199857e+18,3165.89283823967,0.022529481,1,2627622.0,1033.1151,-68.58748,4.032065e+33,0.8643765,-62.20194281205535,21608194.0,-1094.8468,2743660,,True,,2528158200.0,100
0.4189424,-1.0,1.0,25000,0.85824454,1.0,[-0.208  2.808],51.443817,9.862114,1.0,100.0,28.180534,-68.52571,250,2.0,100.0,-63.06948,,8711492000.0,-91.250015,-39.8062,92.02,-3.1512491e+19,3178.5992991924286,0.02319159,1,122120290.0,891.4039,-68.52571,1.2760723e+35,0.85824454,-63.069479397982356,885746050.0,-979.61566,2752862,,True,,37340730000.0,100
0.4189424,-1.0,1.0,25100,0.8631873,1.0,[-0.192  2.684],44.09427,9.740656,1.0,100.0,31.011606,-65.67186,251,2.0,100.0,-62.618874,,2112419500.0,-93.63048,-49.53621,91.59,-1.8834392e+17,3189.421576023102,0.011729143,1,32368348.0,1056.6003,-65.67186,8.4453376e+30,0.8631873,-62.61886809259653,226060900.0,-1121.4081,2762021,,True,,10467260000.0,100
0.4189424,-1.0,1.0,25200,0.8580775,1.0,[-0.201  2.559],57.173172,11.007846,1.0,100.0,33.00384,-64.32362,252,2.0,100.0,-64.212654,,3269234400.0,-97.21649,-40.04332,93.6,-8.49684e+16,3203.1432325839996,0.08661738,1,33624416.0,1210.4263,-64.32362,6.0811836e+29,0.8580775,-64.21264886632562,325232060.0,-1319.3817,2771381,,True,,20299514000.0,100
0.4189424,-1.0,1.0,25300,0.8661444,1.0,[-0.235  2.68 ],47.73045,11.4776745,1.0,100.0,32.82521,-67.837105,253,2.0,100.0,-64.66669,,960320260.0,-97.491905,-49.761456,93.74,-5.533373e+17,3217.587495803833,0.71532786,1,16747448.0,1209.2317,-67.837105,5.3093367e+31,0.8661444,-64.66669219762088,116617580.0,-1285.1693,2780755,,True,,5654065000.0,100
0.4189424,-1.0,1.0,25400,0.85158956,1.0,[-0.219  2.556],45.87024,10.137891,1.0,100.0,32.329613,-55.877365,254,2.0,100.0,-62.60953,,53146296.0,-94.93914,-49.0689,91.32,-372696930000000.0,3227.871379852295,0.23376171,1,559916.56,1147.9806,-55.877365,2.82377e+25,0.85158956,-62.60953036144376,5287085.0,-1218.115,2789887,,True,,327661250.0,100
0.4189424,-1.0,1.0,25500,0.8584202,1.0,[-0.288  2.451],49.833206,10.835947,1.0,100.0,33.995453,-65.22688,255,2.0,100.0,-65.70797,,122595060.0,-99.70342,-49.870216,95.59,-1.0744049e+17,3241.7238726615906,0.12387551,1,2521628.5,1273.1085,-65.22688,1.6846245e+30,0.8584202,-65.70796910658478,13507416.0,-1355.8842,2799446,,True,,2314022000.0,100
0.4189424,-1.0,1.0,25600,0.8603313,1.0,[-0.314  2.329],60.308907,12.346594,1.0,100.0,33.82195,-76.09343,256,2.0,100.0,-66.34486,,198248900.0,-100.1668,-39.857895,96.26,-1.7371502e+16,3252.5021393299103,0.070676446,1,5793494.5,1296.3625,-76.09343,2.0530106e+28,0.8603313,-66.34485301777721,28466280.0,-1417.5992,2809072,,True,,3227169000.0,100
0.4189424,-1.0,1.0,25700,0.8633104,1.0,[-0.344  2.45 ],58.724,11.487944,1.0,100.0,33.55545,-70.04549,257,2.0,100.0,-65.05473,,161912240.0,-98.61018,-39.886185,94.36,-3.3797647e+16,3263.7395186424255,0.44522756,1,3008464.0,1257.9409,-70.04549,8.644759e+28,0.8633104,-65.05473592802882,19167826.0,-1372.8884,2818508,,True,,1577743200.0,100
0.4189424,-1.0,1.0,25800,0.8547561,1.0,[-0.375  2.572],42.13321,10.596246,1.0,100.0,27.323313,-60.49517,258,2.0,100.0,-64.19205,,1477341700.0,-91.51536,-49.38215,93.43,-1.36207105e+17,3274.6357078552246,0.80875343,1,29555354.0,858.8438,-60.49517,5.2983876e+30,0.8547561,-64.19204581007361,161720540.0,-918.0158,2827851,,True,,15284113000.0,100
0.4189424,-1.0,1.0,25900,0.8551653,1.0,[-0.396  2.448],53.391518,10.781044,1.0,100.0,30.162626,-64.916275,259,2.0,100.0,-63.20968,,2336256000.0,-93.37231,-39.98079,91.76,-1.5953236e+18,3284.7891919612885,0.06646533,1,24836276.0,1026.015,-64.916275,2.8187144e+32,0.8551653,-63.20968066573143,232480510.0,-1121.035,2837027,,True,,11170213000.0,100
0.4189424,-1.0,1.0,26000,0.8627711,1.0,[-0.415  2.325],51.868286,10.534815,1.0,100.0,38.229294,-64.9163,260,2.0,100.0,-63.425674,,10662580.0,-101.65497,-49.786682,92.48,-15808390000.0,3294.9173917770386,0.1642537,1,119856.26,1572.4613,-64.9163,3.059932e+16,0.8627711,-63.42567343175411,1060551.6,-1662.1361,2846275,,True,,121441840.0,100
0.4189424,-1.0,1.0,26100,0.85815233,1.0,[-0.324  2.411],41.84501,9.929591,1.0,100.0,25.612883,-61.3792,261,2.0,100.0,-65.928024,,392057340.0,-91.54091,-49.6959,95.67,-3.9912286e+18,3305.394492149353,0.49995112,1,7045521.5,754.61646,-61.3792,4.67607e+33,0.85815233,-65.9280273219943,42136730.0,-812.98193,2855842,,True,,2625365200.0,100
0.4189424,-1.0,1.0,26200,0.8550326,1.0,[-0.32   2.286],53.448418,12.119699,1.0,100.0,38.61225,-71.70596,262,2.0,100.0,-64.36017,,553201660.0,-102.97242,-49.524002,92.57,-809774740000000.0,3318.5649082660675,0.13990374,1,6543643.0,1637.793,-71.70596,7.2314525e+25,0.8550326,-64.36016838356852,55355160.0,-1733.0151,2865099,,True,,5482906600.0,100
0.4189424,-1.0,1.0,26300,0.8578612,1.0,[-0.372  2.399],52.755634,11.634341,1.0,100.0,38.15095,-64.7289,263,2.0,100.0,-63.98927,,1234261600.0,-102.14022,-49.384586,92.51,-9683226000000000.0,3331.9558277130127,0.16889329,1,12838844.0,1590.853,-64.7289,1.0894469e+28,0.8578612,-63.98926950186491,122788510.0,-1683.6229,2874350,,True,,13080203000.0,100
0.4189424,-1.0,1.0,26400,0.8644556,1.0,[-0.344  2.278],48.427383,10.581275,1.0,100.0,31.280962,-63.437588,264,2.0,100.0,-65.87646,,5616942.0,-97.15741,-48.730026,95.89,-426333960000000.0,3343.816452026367,0.09373042,1,159745.22,1090.4619,-63.437588,2.974255e+25,0.8644556,-65.87644949823618,785623.2,-1168.6343,2883939,,True,,90543730.0,100
0.4189424,-1.0,1.0,26500,0.8696026,1.0,[-0.279  2.171],52.551147,11.307017,1.0,100.0,34.941833,-66.214905,265,2.0,100.0,-66.57991,,219624110.0,-101.52174,-48.970596,96.8,-6149944300000000.0,3357.864261865616,0.24846621,1,5670219.0,1348.7804,-66.214905,4.4632936e+27,0.8696026,-66.57991013973951,27554528.0,-1440.8325,2893619,,True,,4218132200.0,100
0.4189424,-1.0,1.0,26600,0.85867137,1.0,[-0.243  2.051],65.54354,13.484899,1.0,100.0,46.869453,-82.73642,266,2.0,100.0,-67.8033,,3006.1262,-114.67275,-49.12921,98.06,-1255018.6,3372.800620317459,0.048825588,1,75.759636,2378.5881,-82.73642,59253156.0,0.85867137,-67.8032990591228,315.6086,-2521.7837,2903425,,True,,152732.62,100
0.4189424,-1.0,1.0,26700,0.867975,1.0,[-0.254  1.99 ],49.15765,10.521285,1.0,100.0,31.3134,-66.70594,267,2.0,100.0,-67.46033,,873428100.0,-98.77373,-49.616077,97.7,-8.444395e+18,3385.9733588695526,0.04331652,1,13928781.0,1091.2268,-66.70594,1.099044e+34,0.867975,-67.46032481953502,95605530.0,-1171.7747,2913195,,True,,13920847000.0,100
0.4189424,-1.0,1.0,26800,0.86383873,1.0,[-0.271  2.113],61.121826,11.583661,1.0,100.0,44.33454,-72.93613,268,2.0,100.0,-66.99093,,491041470.0,-111.32547,-50.203644,96.69,-2.052992e+17,3399.3226268291473,0.65645677,1,6128030.0,2099.7327,-72.93613,2.7178886e+30,0.86383873,-66.99092835560441,49100436.0,-2224.2603,2922864,,True,,6612748000.0,100
0.4189424,-1.0,1.0,26900,0.8654628,1.0,[-0.281  1.989],61.768875,12.088397,1.0,100.0,44.816967,-65.98959,269,2.0,100.0,-66.09131,,16223674.0,-110.90828,-49.139404,96.11,-1.578046e+16,3414.302838563919,0.1581385,1,546641.25,2154.69,-65.98959,1.5395825e+28,0.8654628,-66.09131009295582,2303607.8,-2281.8677,2932475,,True,,657157200.0,100
0.4189424,-1.0,1.0,27000,0.86286205,1.0,[-0.328  1.873],65.32803,13.321889,1.0,100.0,37.33263,-73.84509,270,2.0,100.0,-67.346756,,1018.306,-104.67938,-39.35135,97.16,-3349355.2,3428.3823614120483,0.009283189,1,33.07843,1571.1979,-73.84509,539399500.0,0.86286205,-67.34675347700716,113.42974,-1713.4543,2942191,,True,,45407.605,100
